2.22000	0.09207	-0.09207	0.12819	-0.12819	0.09207	-0.09207
2.23000	0.09504	-0.09504	0.13256	-0.13256	0.09504	-0.09504
2.24000	0.09790	-0.09790	0.13680	-0.13680	0.09790	-0.09790
2.25000	0.10063	-0.10063	0.14089	-0.14089	0.10063	-0.10063
2.26000	0.10324	-0.10324	0.14483	-0.14483	0.10324	-0.10324
2.27000	0.10573	-0.10573	0.14863	-0.14863	0.10573	-0.10573
2.28000	0.10809	-0.10809	0.15229	-0.15229	0.10809	-0.10809
2.29000	0.11032	-0.11032	0.15579	-0.15579	0.11033	-0.11033
2.30000	0.11243	-0.11243	0.15915	-0.15915	0.11244	-0.11244
2.31000	0.11441	-0.11441	0.16236	-0.16236	0.11443	-0.11443
2.32000	0.11625	-0.11625	0.16542	-0.16542	0.11629	-0.11629
2.33000	0.11797	-0.11797	0.16832	-0.16832	0.11803	-0.11803
2.34000	0.11955	-0.11955	0.17108	-0.17108	0.11966	-0.11966
2.35000	0.12101	-0.12101	0.17368	-0.17368	0.12120	-0.12120
2.36000	0.12233	-0.12233	0.17613	-0.17613	0.12265	-0.12265
2.37000	0.12352	-0.12352	0.17843	-0.17843	0.12402	-0.12402
2.38000	0.12458	-0.12458	0.18057	-0.18057	0.12545	-0.12545
2.39000	0.12551	-0.12551	0.18256	-0.18256	0.12708	-0.12708
2.40000	0.12631	-0.12631	0.18440	-0.18440	0.12879	-0.12879
2.41000	0.12697	-0.12697	0.18609	-0.18609	0.13041	-0.13041
2.42000	0.12751	-0.12751	0.18762	-0.18762	0.13193	-0.13193
2.43000	0.12791	-0.12791	0.18900	-0.18900	0.13332	-0.13332
2.44000	0.12819	-0.12819	0.19023	-0.19023	0.13455	-0.13455
2.45000	0.12834	-0.12834	0.19132	-0.19132	0.13561	-0.13561
2.46000	0.12836	-0.12836	0.19225	-0.19225	0.13647	-0.13647
2.47000	0.12825	-0.12825	0.19304	-0.19304	0.13716	-0.13716
2.48000	0.12802	-0.12802	0.19370	-0.19370	0.13774	-0.13774
2.49000	0.12766	-0.12766	0.19421	-0.19421	0.13810	-0.13810
2.50000	0.12718	-0.12718	0.19458	-0.19458	0.13824	-0.13824
2.51000	0.12658	-0.12658	0.19481	-0.19481	0.13824	-0.13824
2.52000	0.12586	-0.12586	0.19490	-0.19490	0.13810	-0.13810
2.53000	0.12502	-0.12502	0.19485	-0.19485	0.13774	-0.13774
2.54000	0.12407	-0.12407	0.19466	-0.19466	0.13717	-0.13717
2.55000	0.12300	-0.12300	0.19433	-0.19433	0.13650	-0.13650
2.56000	0.12182	-0.12182	0.19387	-0.19387	0.13566	-0.13566
2.57000	0.12052	-0.12052	0.19329	-0.19329	0.13463	-0.13463
2.58000	0.11912	-0.11912	0.19257	-0.19257	0.13342	-0.13342
2.59000	0.11761	-0.11761	0.19172	-0.19172	0.13209	-0.13209
2.60000	0.11600	-0.11600	0.19075	-0.19075	0.13064	-0.13064
2.61000	0.11428	-0.11428	0.18968	-0.18968	0.12903	-0.12903
2.62000	0.11247	-0.11247	0.18850	-0.18850	0.12728	-0.12728
2.63000	0.11056	-0.11056	0.18720	-0.18720	0.12540	-0.12540
2.64000	0.10855	-0.10855	0.18579	-0.18579	0.12339	-0.12339
2.65000	0.10645	-0.10645	0.18427	-0.18427	0.12128	-0.12128
2.66000	0.10427	-0.10427	0.18263	-0.18263	0.11908	-0.11908
2.67000	0.10199	-0.10199	0.18089	-0.18089	0.11679	-0.11679
2.68000	0.09964	-0.09964	0.17905	-0.17905	0.11440	-0.11440
2.69000	0.09720	-0.09720	0.17714	-0.17714	0.11192	-0.11192
2.70000	0.09468	-0.09468	0.17514	-0.17514	0.10936	-0.10936
2.71000	0.09210	-0.09210	0.17305	-0.17305	0.10672	-0.10672
2.72000	0.08943	-0.08943	0.17087	-0.17087	0.10401	-0.10401
2.73000	0.08670	-0.08670	0.16860	-0.16860	0.10123	-0.10123
2.74000	0.08391	-0.08391	0.16626	-0.16626	0.09838	-0.09838
2.75000	0.08105	-0.08105	0.16388	-0.16388	0.09547	-0.09547
2.76000	0.07813	-0.07813	0.16141	-0.16141	0.09250	-0.09250
2.77000	0.07516	-0.07516	0.15888	-0.15888	0.08948	-0.08948
2.78000	0.07213	-0.07213	0.15629	-0.15629	0.08640	-0.08640
2.79000	0.06906	-0.06906	0.15367	-0.15367	0.08327	-0.08327
2.80000	0.06594	-0.06594	0.15099	-0.15099	0.08010	-0.08010
2.81000	0.06277	-0.06277	0.14827	-0.14827	0.07689	-0.07689
2.82000	0.05957	-0.05957	0.14554	-0.14554	0.07363	-0.07363
2.83000	0.05633	-0.05633	0.14276	-0.14276	0.07034	-0.07034
2.84000	0.05306	-0.05306	0.13998	-0.13998	0.06702	-0.06702
2.85000	0.04976	-0.04976	0.13718	-0.13718	0.06367	-0.06367
2.86000	0.04643	-0.04643	0.13440	-0.13440	0.06030	-0.06030
2.87000	0.04308	-0.04308	0.13160	-0.13160	0.05690	-0.05690
2.88000	0.03971	-0.03971	0.12886	-0.12886	0.05348	-0.05348
2.89000	0.03633	-0.03633	0.12615	-0.12615	0.05005	-0.05005
2.90000	0.03293	-0.03293	0.12348	-0.12348	0.04661	-0.04661
2.91000	0.02952	-0.02952	0.12089	-0.12089	0.04315	-0.04315
2.92000	0.02611	-0.02611	0.11840	-0.11840	0.03969	-0.03969
2.93000	0.02270	-0.02270	0.11602	-0.11602	0.03623	-0.03623
2.94000	0.01928	-0.01928	0.11380	-0.11380	0.03277	-0.03277
2.95000	0.01587	-0.01587	0.11177	-0.11177	0.02932	-0.02932
2.96000	0.01247	-0.01247	0.10998	-0.10998	0.02587	-0.02587
2.97000	0.00908	-0.00908	0.10846	-0.10846	0.02243	-0.02243
2.98000	0.00570	-0.00570	0.10727	-0.10727	0.01901	-0.01901
2.99000	0.00234	-0.00234	0.10645	-0.10645	0.01560	-0.01560
3.00000	0.00100	-0.00100	0.10601	-0.10601	0.01422	-0.01422
3.01000	0.00432	-0.00432	0.10597	-0.10597	0.01749	-0.01749
3.02000	0.00761	-0.00761	0.10630	-0.10630	0.02074	-0.02074
3.03000	0.01087	-0.01087	0.10695	-0.10695	0.02396	-0.02396
3.04000	0.01410	-0.01410	0.10788	-0.10788	0.02714	-0.02714
3.05000	0.01729	-0.01729	0.10904	-0.10904	0.03030	-0.03030
3.06000	0.02045	-0.02045	0.11037	-0.11037	0.03341	-0.03341
3.07000	0.02357	-0.02357	0.11184	-0.11184	0.03648	-0.03648
3.08000	0.02664	-0.02664	0.11342	-0.11342	0.03952	-0.03952
3.09000	0.02967	-0.02967	0.11506	-0.11506	0.04250	-0.04250
3.10000	0.03264	-0.03264	0.11676	-0.11676	0.04544	-0.04544
3.11000	0.03557	-0.03557	0.11847	-0.11847	0.04832	-0.04832
3.12000	0.03844	-0.03844	0.12022	-0.12022	0.05115	-0.05115
3.13000	0.04126	-0.04126	0.12196	-0.12196	0.05393	-0.05393
3.14000	0.04402	-0.04402	0.12367	-0.12367	0.05665	-0.05665
3.15000	0.04672	-0.04672	0.12538	-0.12538	0.05930	-0.05930
3.16000	0.04935	-0.04935	0.12703	-0.12703	0.06190	-0.06190
3.17000	0.05192	-0.05192	0.12867	-0.12867	0.06443	-0.06443
3.18000	0.05442	-0.05442	0.13024	-0.13024	0.06689	-0.06689
3.19000	0.05685	-0.05685	0.13176	-0.13176	0.06928	-0.06928
3.20000	0.05921	-0.05921	0.13325	-0.13325	0.07160	-0.07160
3.21000	0.06150	-0.06150	0.13464	-0.13464	0.07385	-0.07385
3.22000	0.06371	-0.06371	0.13598	-0.13598	0.07603	-0.07603
3.23000	0.06585	-0.06585	0.13726	-0.13726	0.07812	-0.07812
3.24000	0.06791	-0.06791	0.13846	-0.13846	0.08014	-0.08014
3.25000	0.06988	-0.06988	0.13958	-0.13958	0.08209	-0.08209
3.26000	0.07178	-0.07178	0.14061	-0.14061	0.08394	-0.08394
3.27000	0.07360	-0.07360	0.14159	-0.14159	0.08572	-0.08572
3.28000	0.07533	-0.07533	0.14248	-0.14248	0.08741	-0.08741
3.29000	0.07698	-0.07698	0.14327	-0.14327	0.08902	-0.08902
3.30000	0.07854	-0.07854	0.14397	-0.14397	0.09054	-0.09054
3.31000	0.08001	-0.08001	0.14457	-0.14457	0.09197	-0.09197
3.32000	0.08140	-0.08140	0.14511	-0.14511	0.09330	-0.09330
3.33000	0.08269	-0.08269	0.14556	-0.14556	0.09454	-0.09454
3.34000	0.08390	-0.08390	0.14591	-0.14591	0.09568	-0.09568
3.35000	0.08502	-0.08502	0.14617	-0.14617	0.09673	-0.09673
3.36000	0.08605	-0.08605	0.14632	-0.14632	0.09769	-0.09769
3.37000	0.08699	-0.08699	0.14638	-0.14638	0.09853	-0.09853
3.38000	0.08783	-0.08783	0.14634	-0.14634	0.09926	-0.09926
3.39000	0.08859	-0.08859	0.14620	-0.14620	0.09987	-0.09987
3.40000	0.08925	-0.08925	0.14599	-0.14599	0.10035	-0.10035
3.41000	0.08982	-0.08982	0.14568	-0.14568	0.10070	-0.10070
3.42000	0.09030	-0.09030	0.14527	-0.14527	0.10098	-0.10098
3.43000	0.09068	-0.09068	0.14476	-0.14476	0.10112	-0.10112
3.44000	0.09098	-0.09098	0.14416	-0.14416	0.10111	-0.10111
3.45000	0.09118	-0.09118	0.14346	-0.14346	0.10096	-0.10096
3.46000	0.09129	-0.09129	0.14266	-0.14266	0.10073	-0.10073
3.47000	0.09132	-0.09132	0.14176	-0.14176	0.10037	-0.10037
3.48000	0.09125	-0.09125	0.14077	-0.14077	0.09985	-0.09985
3.49000	0.09109	-0.09109	0.13969	-0.13969	0.09918	-0.09918
3.50000	0.09084	-0.09084	0.13851	-0.13851	0.09846	-0.09846
3.51000	0.09051	-0.09051	0.13724	-0.13724	0.09760	-0.09760
3.52000	0.09009	-0.09009	0.13588	-0.13588	0.09658	-0.09658
3.53000	0.08958	-0.08958	0.13443	-0.13443	0.09546	-0.09546
3.54000	0.08898	-0.08898	0.13290	-0.13290	0.09426	-0.09426
3.55000	0.08831	-0.08831	0.13128	-0.13128	0.09294	-0.09294
3.56000	0.08754	-0.08754	0.12957	-0.12957	0.09150	-0.09150
3.57000	0.08670	-0.08670	0.12778	-0.12778	0.08997	-0.08997
3.58000	0.08578	-0.08578	0.12591	-0.12591	0.08836	-0.08836
3.59000	0.08477	-0.08477	0.12395	-0.12395	0.08669	-0.08669
3.60000	0.08369	-0.08369	0.12191	-0.12191	0.08497	-0.08497
3.61000	0.08253	-0.08253	0.11979	-0.11979	0.08326	-0.08326
3.62000	0.08130	-0.08130	0.11759	-0.11759	0.08171	-0.08171
3.63000	0.07999	-0.07999	0.11531	-0.11531	0.08024	-0.08024
3.64000	0.07861	-0.07861	0.11297	-0.11297	0.07877	-0.07877
3.65000	0.07716	-0.07716	0.11055	-0.11055	0.07725	-0.07725
3.66000	0.07565	-0.07565	0.10806	-0.10806	0.07569	-0.07569
3.67000	0.07406	-0.07406	0.10550	-0.10550	0.07409	-0.07409
3.68000	0.07241	-0.07241	0.10288	-0.10288	0.07243	-0.07243
3.69000	0.07070	-0.07070	0.10019	-0.10019	0.07071	-0.07071
3.70000	0.06893	-0.06893	0.09744	-0.09744	0.06894	-0.06894
3.71000	0.06711	-0.06711	0.09463	-0.09463	0.06711	-0.06711
3.72000	0.06522	-0.06522	0.09176	-0.09176	0.06522	-0.06522
3.73000	0.06328	-0.06328	0.08884	-0.08884	0.06328	-0.06328
3.74000	0.06129	-0.06129	0.08587	-0.08587	0.06129	-0.06129
3.75000	0.05925	-0.05925	0.08285	-0.08285	0.05925	-0.05925
3.76000	0.05716	-0.05716	0.07978	-0.07978	0.05716	-0.05716
3.77000	0.05502	-0.05502	0.07667	-0.07667	0.05502	-0.05502
3.78000	0.05285	-0.05285	0.07351	-0.07351	0.05285	-0.05285
3.79000	0.05063	-0.05063	0.07031	-0.07031	0.05063	-0.05063
3.80000	0.04837	-0.04837	0.06708	-0.06708	0.04837	-0.04837
3.81000	0.04608	-0.04608	0.06381	-0.06381	0.04608	-0.04608
3.82000	0.04376	-0.04376	0.06051	-0.06051	0.04376	-0.04376
3.83000	0.04140	-0.04140	0.05718	-0.05718	0.04140	-0.04140
3.84000	0.03901	-0.03901	0.05382	-0.05382	0.03901	-0.03901
3.85000	0.03660	-0.03660	0.05044	-0.05044	0.03660	-0.03660
3.86000	0.03417	-0.03417	0.04704	-0.04704	0.03417	-0.03417
3.87000	0.03171	-0.03171	0.04361	-0.04361	0.03171	-0.03171
3.88000	0.02924	-0.02924	0.04018	-0.04018	0.02924	-0.02924
3.89000	0.02675	-0.02675	0.03673	-0.03673	0.02675	-0.02675
3.90000	0.02424	-0.02424	0.03326	-0.03326	0.02424	-0.02424
3.91000	0.02173	-0.02173	0.02979	-0.02979	0.02173	-0.02173
3.92000	0.01920	-0.01920	0.02632	-0.02632	0.01920	-0.01920
3.93000	0.01667	-0.01667	0.02284	-0.02284	0.01667	-0.01667
3.94000	0.01414	-0.01414	0.01936	-0.01936	0.01414	-0.01414
3.95000	0.01161	-0.01161	0.01588	-0.01588	0.01161	-0.01161
3.96000	0.00907	-0.00907	0.01241	-0.01241	0.00907	-0.00907
3.97000	0.00654	-0.00654	0.00895	-0.00895	0.00654	-0.00654
3.98000	0.00402	-0.00402	0.00550	-0.00550	0.00402	-0.00402
3.99000	0.00150	-0.00150	0.00206	-0.00206	0.00150	-0.00150
4.00000	0.00100	-0.00100	0.00137	-0.00137	0.00100	-0.00100
4.01000	0.00349	-0.00349	0.00477	-0.00477	0.00349	-0.00349
4.02000	0.00596	-0.00596	0.00816	-0.00816	0.00596	-0.00596
4.03000	0.00842	-0.00842	0.01152	-0.01152	0.00842	-0.00842
4.04000	0.01085	-0.01085	0.01486	-0.01486	0.01085	-0.01085
4.05000	0.01327	-0.01327	0.01816	-0.01816	0.01327	-0.01327
4.06000	0.01566	-0.01566	0.02144	-0.02144	0.01566	-0.01566
4.07000	0.01802	-0.01802	0.02469	-0.02469	0.01802	-0.01802
4.08000	0.02035	-0.02035	0.02790	-0.02790	0.02035	-0.02035
4.09000	0.02265	-0.02265	0.03107	-0.03107	0.02265	-0.02265
4.10000	0.02491	-0.02491	0.03420	-0.03420	0.02491	-0.02491
4.11000	0.02714	-0.02714	0.03729	-0.03729	0.02714	-0.02714
4.12000	0.02934	-0.02934	0.04034	-0.04034	0.02934	-0.02934
4.13000	0.03149	-0.03149	0.04334	-0.04334	0.03149	-0.03149
4.14000	0.03360	-0.03360	0.04630	-0.04630	0.03360	-0.03360
4.15000	0.03567	-0.03567	0.04920	-0.04920	0.03567	-0.03567
4.16000	0.03770	-0.03770	0.05205	-0.05205	0.03770	-0.03770
4.17000	0.03967	-0.03967	0.05485	-0.05485	0.03967	-0.03967
4.18000	0.04160	-0.04160	0.05759	-0.05759	0.04160	-0.04160
4.19000	0.04348	-0.04348	0.06027	-0.06027	0.04348	-0.04348
4.20000	0.04530	-0.04530	0.06290	-0.06290	0.04530	-0.04530
4.21000	0.04708	-0.04708	0.06546	-0.06546	0.04708	-0.04708
4.22000	0.04880	-0.04880	0.06796	-0.06796	0.04880	-0.04880
4.23000	0.05046	-0.05046	0.07040	-0.07040	0.05046	-0.05046
4.24000	0.05206	-0.05206	0.07277	-0.07277	0.05206	-0.05206
4.25000	0.05361	-0.05361	0.07508	-0.07508	0.05361	-0.05361
4.26000	0.05509	-0.05509	0.07731	-0.07731	0.05509	-0.05509
4.27000	0.05651	-0.05651	0.07948	-0.07948	0.05652	-0.05652
4.28000	0.05788	-0.05788	0.08158	-0.08158	0.05788	-0.05788
4.29000	0.05917	-0.05917	0.08360	-0.08360	0.05918	-0.05918
4.30000	0.06041	-0.06041	0.08555	-0.08555	0.06041	-0.06041
4.31000	0.06157	-0.06157	0.08743	-0.08743	0.06159	-0.06159
4.32000	0.06268	-0.06268	0.08923	-0.08923	0.06270	-0.06270
4.33000	0.06371	-0.06371	0.09096	-0.09096	0.06375	-0.06375
4.34000	0.06468	-0.06468	0.09261	-0.09261	0.06474	-0.06474
4.35000	0.06558	-0.06558	0.09418	-0.09418	0.06570	-0.06570
4.36000	0.06641	-0.06641	0.09567	-0.09567	0.06660	-0.06660
4.37000	0.06717	-0.06717	0.09709	-0.09709	0.06747	-0.06747
4.38000	0.06786	-0.06786	0.09842	-0.09842	0.06839	-0.06839
4.39000	0.06848	-0.06848	0.09968	-0.09968	0.06943	-0.06943
4.40000	0.06903	-0.06903	0.10086	-0.10086	0.07049	-0.07049
4.41000	0.06951	-0.06951	0.10195	-0.10195	0.07150	-0.07150
4.42000	0.06992	-0.06992	0.10297	-0.10297	0.07245	-0.07245
4.43000	0.07026	-0.07026	0.10390	-0.10390	0.07333	-0.07333
4.44000	0.07053	-0.07053	0.10476	-0.10476	0.07413	-0.07413
4.45000	0.07073	-0.07073	0.10553	-0.10553	0.07483	-0.07483
4.46000	0.07085	-0.07085	0.10622	-0.10622	0.07541	-0.07541
4.47000	0.07091	-0.07091	0.10684	-0.10684	0.07593	-0.07593
4.48000	0.07089	-0.07089	0.10738	-0.10738	0.07636	-0.07636
4.49000	0.07081	-0.07081	0.10784	-0.10784	0.07667	-0.07667
4.50000	0.07065	-0.07065	0.10822	-0.10822	0.07686	-0.07686
4.51000	0.07043	-0.07043	0.10852	-0.10852	0.07700	-0.07700
4.52000	0.07014	-0.07014	0.10875	-0.10875	0.07703	-0.07703
4.53000	0.06978	-0.06978	0.10889	-0.10889	0.07694	-0.07694
4.54000	0.06935	-0.06935	0.10896	-0.10896	0.07673	-0.07673
4.55000	0.06886	-0.06886	0.10895	-0.10895	0.07648	-0.07648
4.56000	0.06830	-0.06830	0.10887	-0.10887	0.07612	-0.07612
4.57000	0.06768	-0.06768	0.10871	-0.10871	0.07564	-0.07564
4.58000	0.06699	-0.06699	0.10847	-0.10847	0.07507	-0.07507
4.59000	0.06624	-0.06624	0.10816	-0.10816	0.07444	-0.07444
4.60000	0.06543	-0.06543	0.10778	-0.10778	0.07372	-0.07372
4.61000	0.06455	-0.06455	0.10735	-0.10735	0.07292	-0.07292
4.62000	0.06362	-0.06362	0.10684	-0.10684	0.07203	-0.07203
4.63000	0.06263	-0.06263	0.10627	-0.10627	0.07106	-0.07106
4.64000	0.06158	-0.06158	0.10562	-0.10562	0.07003	-0.07003
4.65000	0.06047	-0.06047	0.10491	-0.10491	0.06892	-0.06892
4.66000	0.05931	-0.05931	0.10414	-0.10414	0.06777	-0.06777
4.67000	0.05809	-0.05809	0.10330	-0.10330	0.06655	-0.06655
4.68000	0.05683	-0.05683	0.10239	-0.10239	0.06528	-0.06528
4.69000	0.05551	-0.05551	0.10145	-0.10145	0.06395	-0.06395
4.70000	0.05414	-0.05414	0.10045	-0.10045	0.06257	-0.06257
4.71000	0.05273	-0.05273	0.09940	-0.09940	0.06114	-0.06114
4.72000	0.05127	-0.05127	0.09828	-0.09828	0.05967	-0.05967
4.73000	0.04976	-0.04976	0.09711	-0.09711	0.05814	-0.05814
4.74000	0.04821	-0.04821	0.09591	-0.09591	0.05658	-0.05658
4.75000	0.04662	-0.04662	0.09466	-0.09466	0.05497	-0.05497
4.76000	0.04500	-0.04500	0.09337	-0.09337	0.05333	-0.05333
4.77000	0.04333	-0.04333	0.09203	-0.09203	0.05164	-0.05164
4.78000	0.04163	-0.04163	0.09066	-0.09066	0.04992	-0.04992
4.79000	0.03989	-0.03989	0.08926	-0.08926	0.04817	-0.04817
4.80000	0.03813	-0.03813	0.08783	-0.08783	0.04639	-0.04639
4.81000	0.03633	-0.03633	0.08636	-0.08636	0.04457	-0.04457
4.82000	0.03450	-0.03450	0.08489	-0.08489	0.04273	-0.04273
4.83000	0.03265	-0.03265	0.08338	-0.08338	0.04086	-0.04086
4.84000	0.03077	-0.03077	0.08187	-0.08187	0.03896	-0.03896
4.85000	0.02887	-0.02887	0.08034	-0.08034	0.03705	-0.03705
4.86000	0.02695	-0.02695	0.07882	-0.07882	0.03511	-0.03511
4.87000	0.02501	-0.02501	0.07729	-0.07729	0.03315	-0.03315
4.88000	0.02306	-0.02306	0.07578	-0.07578	0.03118	-0.03118
4.89000	0.02108	-0.02108	0.07429	-0.07429	0.02919	-0.02919
4.90000	0.01910	-0.01910	0.07282	-0.07282	0.02719	-0.02719
4.91000	0.01711	-0.01711	0.07140	-0.07140	0.02518	-0.02518
4.92000	0.01510	-0.01510	0.07003	-0.07003	0.02316	-0.02316
4.93000	0.01309	-0.01309	0.06873	-0.06873	0.02114	-0.02114
4.94000	0.01108	-0.01108	0.06752	-0.06752	0.01911	-0.01911
4.95000	0.00906	-0.00906	0.06643	-0.06643	0.01707	-0.01707
4.96000	0.00704	-0.00704	0.06548	-0.06548	0.01504	-0.01504
4.97000	0.00503	-0.00503	0.06470	-0.06470	0.01300	-0.01300
4.98000	0.00301	-0.00301	0.06412	-0.06412	0.01097	-0.01097
4.99000	0.00100	-0.00100	0.06375	-0.06375	0.00895	-0.00895
5.00000	0.00100	-0.00100	0.06363	-0.06363	0.00893	-0.00893
